Epoch,p95_us,p99_us,avg_us,runtime_ms,throughput_ops_sec,Operations,value_mean_bytes,value_p50_bytes,value_p90_bytes,value_p95_bytes,value_p99_bytes,value_max_bytes,value_pct_gt_128k,value_pct_gt_256k,sample_n,sample_latency_p50_us,sample_latency_p95_us,sample_latency_p99_us,sample_key_p50_bytes,sample_key_p95_bytes,sample_key_p99_bytes,sample_key_max_bytes,sample_pct_gt_128k,sample_pct_gt_256k,sample_key_latency_spearman,sample_key_latency_pearson,sample_query_execute_us_mean,sample_query_execute_us_p95,sample_resultset_next_us_mean,sample_resultset_next_us_p95,sample_json_fetch_us_mean,sample_json_fetch_us_p95,sample_json_parse_us_mean,sample_json_parse_us_p95,sample_value_join_us_mean,sample_value_join_us_p95,slow_n,slow_rate_pct,slow_latency_p50_us,slow_latency_p95_us,slow_latency_p99_us,slow_key_p50_bytes,slow_key_p95_bytes,slow_key_p99_bytes,slow_pct_gt_128k,slow_pct_gt_256k,slow_key_latency_spearman,slow_key_latency_pearson,slow_query_execute_us_mean,slow_query_execute_us_p50,slow_query_execute_us_p95,slow_query_execute_us_share_mean,slow_resultset_next_us_mean,slow_resultset_next_us_p50,slow_resultset_next_us_p95,slow_resultset_next_us_share_mean,slow_json_fetch_us_mean,slow_json_fetch_us_p50,slow_json_fetch_us_p95,slow_json_fetch_us_share_mean,slow_json_parse_us_mean,slow_json_parse_us_p50,slow_json_parse_us_p95,slow_json_parse_us_share_mean,slow_value_join_us_mean,slow_value_join_us_p50,slow_value_join_us_p95,slow_value_join_us_share_mean,duration_avg-run_s,duration_clean-run_s,duration_extend_s,duration_load_s,duration_reference_s,duration_run_s,duration_vacuum_s,pg_run_samples,run_wait_io_mean,run_wait_io_max,run_wait_lwlock_mean,run_wait_client_mean,run_active_backends_mean,run_toast_total_bytes,run_delta_blks_read,run_delta_blks_hit,run_delta_tup_returned,run_delta_tup_fetched,run_delta_temp_bytes,run_delta_checkpoints_timed_x,run_delta_checkpoints_req_x,run_delta_buffers_checkpoint_x,run_delta_buffers_clean_x,run_delta_buffers_backend_x,run_delta_buffers_alloc_x,run_delta_checkpoint_write_time_x,run_delta_checkpoint_sync_time_x,run_delta_wal_bytes_x,run_delta_wal_records_x,run_delta_wal_buffers_full,os_run_samples,run_os_postgres_cpu_pct_mean,run_os_postgres_cpu_pct_max,run_os_postgres_rss_kb_mean,run_os_postgres_rss_kb_max,run_os_mem_available_kb_mean,run_os_mem_available_kb_max,run_os_mem_dirty_kb_mean,run_os_mem_dirty_kb_max,run_os_mem_writeback_kb_mean,run_os_mem_writeback_kb_max,run_os_disk_reads_s_mean,run_os_disk_reads_s_max,run_os_disk_writes_s_mean,run_os_disk_writes_s_max,run_os_disk_read_kb_s_mean,run_os_disk_read_kb_s_max,run_os_disk_write_kb_s_mean,run_os_disk_write_kb_s_max,run_os_disk_await_ms_mean,run_os_disk_await_ms_max,run_os_disk_aqu_sz_mean,run_os_disk_aqu_sz_max,run_os_disk_util_pct_mean,run_os_disk_util_pct_max,avg-run_delta_checkpoints_timed,clean-run_delta_checkpoints_timed,extend_delta_checkpoints_timed,load_delta_checkpoints_timed,reference_delta_checkpoints_timed,run_delta_checkpoints_timed_y,vacuum_delta_checkpoints_timed,avg-run_delta_checkpoints_req,clean-run_delta_checkpoints_req,extend_delta_checkpoints_req,load_delta_checkpoints_req,reference_delta_checkpoints_req,run_delta_checkpoints_req_y,vacuum_delta_checkpoints_req,avg-run_delta_checkpoint_write_time,clean-run_delta_checkpoint_write_time,extend_delta_checkpoint_write_time,load_delta_checkpoint_write_time,reference_delta_checkpoint_write_time,run_delta_checkpoint_write_time_y,vacuum_delta_checkpoint_write_time,avg-run_delta_checkpoint_sync_time,clean-run_delta_checkpoint_sync_time,extend_delta_checkpoint_sync_time,load_delta_checkpoint_sync_time,reference_delta_checkpoint_sync_time,run_delta_checkpoint_sync_time_y,vacuum_delta_checkpoint_sync_time,avg-run_delta_buffers_checkpoint,clean-run_delta_buffers_checkpoint,extend_delta_buffers_checkpoint,load_delta_buffers_checkpoint,reference_delta_buffers_checkpoint,run_delta_buffers_checkpoint_y,vacuum_delta_buffers_checkpoint,avg-run_delta_buffers_clean,clean-run_delta_buffers_clean,extend_delta_buffers_clean,load_delta_buffers_clean,reference_delta_buffers_clean,run_delta_buffers_clean_y,vacuum_delta_buffers_clean,avg-run_delta_buffers_backend,clean-run_delta_buffers_backend,extend_delta_buffers_backend,load_delta_buffers_backend,reference_delta_buffers_backend,run_delta_buffers_backend_y,vacuum_delta_buffers_backend,avg-run_delta_buffers_alloc,clean-run_delta_buffers_alloc,extend_delta_buffers_alloc,load_delta_buffers_alloc,reference_delta_buffers_alloc,run_delta_buffers_alloc_y,vacuum_delta_buffers_alloc,avg-run_delta_wal_bytes,clean-run_delta_wal_bytes,extend_delta_wal_bytes,load_delta_wal_bytes,reference_delta_wal_bytes,run_delta_wal_bytes_y,vacuum_delta_wal_bytes,avg-run_delta_wal_records,clean-run_delta_wal_records,extend_delta_wal_records,load_delta_wal_records,reference_delta_wal_records,run_delta_wal_records_y,vacuum_delta_wal_records,vacuum_progress_samples,vacuum_toast_samples,vacuum_heap_blks_total_max,vacuum_heap_blks_scanned_max,vacuum_heap_blks_vacuumed_max,vacuum_index_vacuum_count_max,vacuum_dead_tuples_max,vacuum_phase_share_scanning_heap,vacuum_phase_share_vacuuming_heap,vacuum_phase_share_initializing,vacuum_phase_share_vacuuming_indexes,vacuum_phase_share_truncating_heap,vacuum_phase_share_cleaning_up_indexes,is_peak
56,912,1966,610.50891,61654,1621.9547799007364,100000,57000.0,38300.0,63000.0,85100.0,189816.00000000035,21366600,2.2800000000000002,0.75,1000,434.0,1044.2999999999997,6318.919999999999,40929.0,97043.6499999999,649792.3699999986,9422619,3.5000000000000004,1.4000000000000001,0.8431454022592568,0.9981744685097593,444.272,587.1499999999999,0.003,0.0,11.628,12.049999999999955,306.47,383.0999999999999,33.289,38.049999999999955,4184,4.184,1346.0,14074.149999999996,54180.1600000002,143098.0,1774308.0,5356398.0,63.503824091778206,17.75812619502868,0.7393942368083637,0.9942700211162567,2064.815726577438,710.0,6896.5999999999985,0.5293891892991578,0.0607074569789675,0.0,0.0,1.5564522790505692e-05,72.36448374760994,17.0,313.5499999999997,0.01855321755452669,1539.6933556405354,559.0,6163.0,0.3947553318294981,215.20124282982792,62.0,707.8499999999999,0.05517451751817679,56.692,59.613,586.682,,5.691,62.012,263.513,46,0.0,0,0.0,0.5,0.43478260869565216,16350502912,992,5799271,3539806,3522619,0,0,1,9986,30100,1563,992,158617,8367,214,3,0,46,49.86222222222223,51.5,2812611.9111111113,2987600.0,10642655.304347826,11039948,851.6521739130435,1516,19.217391304347824,164,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,41.0,,0.0,1.0,1.0,0.0,0.0,555985.0,,0.0,158617.0,117364.0,0.0,0.0,44250.0,,0.0,8367.0,9493.0,827.0,2945.0,3398249.0,,0.0,9986.0,457771.0,0.0,0.0,5399.0,,2800.0,30400.0,19201.0,6.0,7.0,971259.0,,0.0,1563.0,2083461.0,4.0,678.0,1943096.0,,1666.0,992.0,8039.0,4497551.0,4795220.0,22446467152.0,,0.0,214.0,1059831551.0,75320.0,80491.0,24842843.0,,0.0,3.0,5805718.0,255.0,254.0,1926326.0,1926326.0,1900479.0,1.0,7380390.0,0.3333333333333333,0.6196078431372549,0.00392156862745098,0.043137254901960784,,,False
57,1146,2701,660.33824,66641,1500.5777224231329,100000,58000.0,39000.0,64100.0,86600.0,193311.00000000023,21756700,2.3800000000000003,0.75,1000,450.0,1033.05,1932.159999999998,41509.5,91732.54999999997,183475.21,6866422,2.4,0.3,0.8068470122122355,0.9928974264078898,361.256,604.1999999999998,0.003,0.0,6.268,10.0,231.324,373.0999999999999,22.005,35.0,6237,6.237,1368.0,8150.199999999995,32955.92000000015,116305.0,940874.5999999978,3380995.0,43.64277697611031,11.560044893378226,0.45071350137404775,0.9803869991842007,2050.9708193041524,886.0,5092.7999999999965,0.5991672487653442,0.04713804713804714,0.0,0.0,1.377083172029586e-05,51.57255090588424,13.0,153.19999999999982,0.01506632037240451,1158.4357864357864,469.0,3358.5999999999995,0.33842352923652963,154.8255571588905,43.0,389.1999999999998,0.04523048414356645,57.261,60.476,643.677,,5.814,67.0,285.005,50,0.06,1,0.0,0.5,0.4,17223213056,14204,5830965,3607121,3588546,0,0,0,660,32498,0,14204,0,0,50,1,0,50,44.44081632653061,48.6,3129256.163265306,3327588.0,10714663.92,11036824,444902.0,945596,258.64,5024,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.0,,0.0,0.0,2.0,0.0,0.0,580934.0,,0.0,0.0,145351.0,0.0,0.0,77656.0,,0.0,0.0,8692.0,865.0,804.0,3036525.0,,1813.0,16139.0,293848.0,0.0,0.0,10858.0,,2800.0,32698.0,92513.0,6.0,6.0,1629583.0,,0.0,220.0,2485578.0,4.0,56.0,2220532.0,,1559.0,14204.0,12543.0,4497607.0,4880062.0,23182061415.0,,0.0,50.0,1098798178.0,75321.0,81929.0,25697099.0,,0.0,1.0,6133705.0,276.0,275.0,2032828.0,2032828.0,1922676.0,1.0,7805301.0,0.38768115942028986,0.5978260869565217,,0.014492753623188406,,,False
58,1170,3027,679.5977,68569,1458.3849844682,100000,59000.0,39600.0,65400.0,88100.0,196912.00000000026,22142200,2.4899999999999998,0.75,1000,453.0,1168.1999999999998,3930.2099999999973,41972.5,99511.74999999997,308217.88999999984,23604836,3.5000000000000004,1.3,0.7832306409336147,0.9988585850703151,495.469,654.1499999999999,0.004,0.0,10.047,12.049999999999955,319.538,425.4499999999996,36.373,39.049999999999955,6560,6.5600000000000005,1366.0,9537.449999999993,34883.669999999984,117545.0,955480.0,3442060.0,44.67987804878049,12.103658536585366,0.45596584833908893,0.9620612757381031,2157.815548780488,890.0,6807.249999999996,0.6183021097087698,0.06753048780487805,0.0,0.0,1.9350237374559793e-05,51.03856707317073,13.0,157.0,0.014624629855730221,1126.894969512195,477.0,3460.349999999995,0.32290134226874584,146.82149390243902,44.0,400.09999999999854,0.04207034261189591,57.973,60.967,639.8,,5.759,68.916,308.351,51,0.0784313725490196,1,0.0,0.47058823529411764,0.47058823529411764,17537712128,13702,5839360,3649554,3630632,0,0,0,14692,32953,3508,13702,162753,7851,264,4,0,51,40.17,47.6,3180429.44,3494668.0,10726022.901960785,11020400,22209.803921568626,541752,286.5882352941176,5500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.0,,0.0,0.0,1.0,0.0,0.0,597234.0,,0.0,162753.0,149137.0,0.0,0.0,64016.0,,0.0,7851.0,9273.0,828.0,798.0,3001512.0,,0.0,14692.0,465441.0,0.0,0.0,7101.0,,2800.0,33353.0,39896.0,6.0,6.0,1525909.0,,0.0,3508.0,2542974.0,4.0,56.0,2234849.0,,1666.0,13702.0,13855.0,4497542.0,4960066.0,23330518342.0,,0.0,264.0,1113101906.0,75320.0,83285.0,25774178.0,,0.0,4.0,6243782.0,298.0,297.0,2071208.0,2071208.0,2026237.0,1.0,7949330.0,0.38926174496644295,0.6006711409395973,,0.010067114093959731,,,False
59,1260,3067,712.26326,71881,1391.1882138534522,100000,60000.0,40300.0,66400.0,89704.99999999993,200009.0000000002,22513500,2.55,0.75,1000,470.5,1157.5499999999995,2602.9199999999973,44104.0,100204.79999999999,179934.5099999999,12252756,2.6,0.7000000000000001,0.8009362722830004,0.9932586461566233,495.104,732.1999999999998,0.001,0.0,8.852,9.0,320.248,363.0,36.98,34.0,7738,7.738,1392.0,7591.499999999996,30278.140000000007,90153.0,849057.0,3771722.0,38.071853192039285,10.041354355130524,0.3752920428573055,0.9906293197334488,2016.7591108813647,929.0,4287.449999999999,0.6039931939269851,0.04212974928922202,0.0,0.0,1.2617313438797303e-05,48.107133626260016,11.0,145.0,0.01440746251390372,1119.9116050659086,421.0,3209.5999999999985,0.33539899912193566,147.55905918842078,38.0,371.14999999999964,0.04419202420914118,59.001,63.958,595.915,,5.657,72.254,295.491,53,0.11320754716981132,1,0.0,0.3584905660377358,0.6037735849056604,17560199168,22908,5819729,3759254,3739638,0,0,0,39560,34702,0,22908,0,0,50,1,0,53,43.076923076923066,48.1,3156463.076923077,3392360.0,10716988.301886793,11040888,23643.01886792453,97248,46.79245283018868,216,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.0,,0.0,0.0,2.0,0.0,0.0,574143.0,,0.0,0.0,298373.0,0.0,0.0,37938.0,,0.0,0.0,17122.0,1223.0,885.0,3604710.0,,223.0,39612.0,506088.0,0.0,0.0,8148.0,,2800.0,35502.0,26736.0,7.0,7.0,814958.0,,0.0,0.0,2367890.0,5.0,256.0,2231953.0,,1666.0,22910.0,13609.0,5982076.0,5042627.0,23455084217.0,,0.0,50.0,1067777355.0,100320.0,84662.0,25789450.0,,0.0,1.0,6050773.0,285.0,285.0,2071208.0,2071208.0,2050154.0,1.0,7708883.0,0.35789473684210527,0.6035087719298246,,0.03859649122807018,,,False
60,1240,3005,683.22752,68961,1450.09498122127,100000,61000.0,41000.0,67500.0,91200.0,203500.0,22903000,2.7,0.77,1000,466.0,1236.0,2650.2,43377.5,88546.34999999992,180250.68999999986,10098967,2.5,0.7000000000000001,0.765979158190739,0.9926362210163675,444.811,811.05,0.002,0.0,7.546,11.049999999999955,267.127,364.04999999999995,28.627,34.0,7376,7.376,1389.0,7672.0,27428.25,103919.5,932224.0,3192608.0,42.44848156182213,10.154555314533622,0.3689522514837015,0.9700679511177379,1875.5633134490238,914.0,4468.0,0.6141829657814596,0.030504338394793926,0.0,0.0,9.989129607180808e-06,44.2314262472885,12.0,156.0,0.014484282326543758,997.4684110629067,452.0,3277.5,0.32663685762404776,129.73427331887203,42.0,354.0,0.04248354623868204,59.523,64.86,621.894,,5.719,69.327,306.855,51,0.0392156862745098,1,0.0,0.39215686274509803,0.5294117647058824,17560207360,18195,5730622,3648673,3629751,0,0,0,22839,33584,4357,18195,162951,8915,214,3,0,51,43.022000000000006,48.4,3201044.24,3451924.0,10649077.098039215,11033792,930.2745098039215,1856,23.45098039215686,164,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,,0.0,0.0,1.0,0.0,0.0,605051.0,,0.0,162951.0,146176.0,0.0,0.0,29965.0,,0.0,8915.0,9046.0,1175.0,928.0,3907209.0,,0.0,22839.0,443059.0,0.0,0.0,7412.0,,2800.0,34384.0,50795.0,7.0,7.0,612225.0,,0.0,4357.0,2562802.0,5.0,56.0,2326544.0,,1666.0,18195.0,13344.0,5980676.0,5122471.0,24437611525.0,,0.0,214.0,1070262788.0,100319.0,86038.0,26906709.0,,0.0,3.0,6165152.0,296.0,296.0,2071208.0,2071208.0,2062702.0,1.0,7866877.0,0.375,0.5878378378378378,,0.037162162162162164,,,False
61,1335,3209,717.29312,72350,1382.17000691085,100000,62000.0,41600.0,68700.0,93000.0,206801.00000000003,23275400,2.79,0.77,1000,483.0,1257.9999999999982,2500.3599999999988,45295.0,97312.9,175945.93,2212052,2.4,0.4,0.7466822867627404,0.8880428401210833,375.517,814.2999999999997,0.003,0.0,4.948,10.049999999999955,214.372,377.69999999999936,21.741,38.0,8293,8.293000000000001,1459.0,7470.0,29108.239999999983,83924.0,772866.0,3244264.0,37.58591583262993,9.212588930423248,0.2997933993819259,0.9830263256090587,1932.0215844688291,945.0,4239.0,0.6239916572918819,0.04244543590980345,0.0,0.0,1.3708748448126836e-05,43.18401061135898,11.0,143.39999999999964,0.01394728846018586,982.2279030507657,406.0,3037.7999999999993,0.3172335247131736,131.89400699385024,38.0,354.0,0.04259826115430622,60.151,65.262,615.628,,5.608,72.688,327.169,54,0.12962962962962962,1,0.0,0.4444444444444444,0.5555555555555556,17557094400,23368,5838958,3785437,3764598,0,0,0,6161,35019,0,23368,0,0,50,1,0,54,41.52830188679246,47.4,3133949.283018868,3420528.0,10718128.370370371,11032040,504081.037037037,1021116,262.3703703703704,5096,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,,0.0,0.0,2.0,0.0,0.0,603185.0,,0.0,0.0,162596.0,0.0,0.0,17005.0,,0.0,0.0,8678.0,1159.0,886.0,4364969.0,,234.0,6198.0,496616.0,0.0,0.0,5432.0,,2700.0,35519.0,90055.0,7.0,7.0,315204.0,,0.0,0.0,2830693.0,5.0,56.0,2280282.0,,1666.0,23368.0,11512.0,5980795.0,5202652.0,24830028234.0,,0.0,50.0,983430919.0,100321.0,87397.0,27475380.0,,0.0,1.0,5769658.0,316.0,315.0,2070829.0,2070829.0,1987897.0,1.0,7368628.0,0.43354430379746833,0.5506329113924051,,0.015822784810126583,,,True
62,1089,2895,745.92344,75224,1329.3629692651282,100000,63000.0,42300.0,69800.0,94109.99999999985,210100.0,23662500,2.92,0.77,1000,473.0,1063.8499999999983,3088.669999999999,45771.5,101342.09999999998,239687.83999999953,25225807,3.3000000000000003,1.0,0.8171976602980902,0.9989590189831669,508.552,562.1999999999998,0.005,0.0,11.021,11.0,347.258,420.2499999999998,39.655,39.0,5494,5.494000000000001,1401.0,16878.59999999998,70781.04999999961,141681.0,1176605.0,7462418.0,56.66181288678559,14.907171459774299,0.5938497160893106,0.9535095528003295,2882.827266108482,774.0,9052.899999999981,0.5920028709325778,0.07207863123407353,0.0,0.0,1.4801704259257681e-05,76.46669093556608,16.0,257.34999999999945,0.015702814073101583,1675.2391700036403,551.5,4718.899999999981,0.34401866868687503,227.10775391336003,59.0,666.0499999999984,0.046637703170211084,61.243,66.207,651.499,,5.66,75.58,312.971,56,0.08928571428571429,1,0.0,0.32142857142857145,0.6428571428571429,18478866432,5291,5952548,4035541,4014884,0,0,0,24716,36300,2757,5291,173607,8519,264,4,0,56,43.06363636363636,48.8,3319519.709090909,3664172.0,10668276.57142857,11015632,54821.78571428572,952088,341.14285714285717,6876,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,47.0,,0.0,0.0,1.0,0.0,0.0,623832.0,,0.0,173607.0,158380.0,0.0,0.0,46855.0,,0.0,8519.0,9560.0,1156.0,906.0,3815547.0,,0.0,24716.0,422580.0,0.0,0.0,4225.0,,2800.0,36600.0,58919.0,7.0,7.0,1005526.0,,0.0,2757.0,2529661.0,5.0,56.0,2404224.0,,1666.0,5291.0,11479.0,5980736.0,5283482.0,25417424979.0,,0.0,264.0,1148559230.0,100320.0,88767.0,27780160.0,,0.0,4.0,6566715.0,302.0,301.0,2183319.0,2183319.0,1976109.0,1.0,8374230.0,0.3543046357615894,0.6291390728476821,,0.016556291390728478,,,False
63,1052,2251,680.98286,68740,1454.7570555717195,100000,64000.0,43000.0,70800.0,95624.99999999964,212707.00000000015,24045200,2.98,0.7799999999999999,1000,477.0,963.199999999998,2107.5299999999997,45434.0,97462.65,202997.78999999998,3029396,2.7,0.7000000000000001,0.8325269599349246,0.9927350294003429,334.52,545.0999999999999,0.003,0.0,5.524,12.0,229.693,405.14999999999986,21.863,37.049999999999955,5171,5.171,1395.0,9969.0,37117.3000000001,148094.0,1083826.0,3744614.0,61.99961322761555,14.716689228389093,0.7176258083009356,0.9807153036218252,2090.8957648423902,729.0,5476.5,0.5480486148342752,0.06420421581899052,0.0,0.5,1.6828687559549858e-05,66.58015857667762,18.0,190.0,0.0174514503768891,1454.433185070586,572.0,4031.5,0.38122421301428305,195.17888222780894,63.0,619.0,0.05115870329285206,64.536,65.969,665.466,,5.861,69.109,310.846,51,0.0,0,0.0,0.47058823529411764,0.49019607843137253,18879160320,1381,5899338,3875216,3856294,0,0,0,672,33100,0,1381,0,0,50,1,0,51,48.993999999999986,50.7,3403794.4,3596260.0,10658809.019607844,11031972,433533.09803921566,1000008,288.0,5160,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,47.0,,0.0,0.0,2.0,0.0,0.0,630812.0,,0.0,0.0,157892.0,0.0,0.0,46865.0,,0.0,0.0,8013.0,1143.0,912.0,3632877.0,,6789.0,684.0,302418.0,0.0,0.0,5345.0,,2900.0,33700.0,94319.0,7.0,7.0,1205866.0,,0.0,0.0,2522085.0,5.0,701.0,2443922.0,,1666.0,1381.0,11339.0,5981056.0,5366756.0,25769058606.0,,0.0,50.0,1184290608.0,100320.0,90173.0,28101006.0,,0.0,1.0,6716846.0,300.0,300.0,2232169.0,2232169.0,2172999.0,1.0,8563712.0,0.3466666666666667,0.64,,0.013333333333333334,,,False
64,1075,2259,687.88297,69441,1440.071427542806,100000,65000.0,43600.0,72000.0,97014.99999999978,216404.0000000001,24430800,3.08,0.7799999999999999,1000,488.0,1006.5999999999995,1674.1799999999998,46345.5,109459.0,197524.06999999998,816115,3.3000000000000003,0.2,0.8385614784125607,0.9397233073371908,319.429,555.0,0.003,0.0,4.798,13.049999999999955,218.126,436.0,19.86,39.0,5426,5.426,1380.0,10291.0,41373.0,148942.0,1130621.0,4088334.0,61.59233321046812,14.26465167711021,0.7348234547968401,0.9877950414722915,1975.9589015849613,739.0,5693.0,0.5371461411038838,0.056210836712126795,0.0,0.0,1.528039576325226e-05,65.83873940287505,18.0,198.0,0.017897652009377055,1436.4985256173977,569.5,4205.5,0.3904988302731794,192.8549576115002,63.0,627.0,0.05242583547192075,65.277,67.775,677.573,,5.425,69.798,310.207,52,0.038461538461538464,1,0.0,0.40384615384615385,0.5384615384615384,18893004800,1271,5956013,3981143,3961874,0,0,0,8873,33300,0,1271,0,0,50,1,0,52,48.82156862745097,50.6,3139295.4509803923,3319224.0,10645667.923076924,11031032,504299.1538461539,1038680,245.69230769230768,4056,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,48.0,,0.0,0.0,2.0,0.0,0.0,650770.0,,0.0,0.0,184782.0,0.0,0.0,43337.0,,0.0,0.0,15488.0,1154.0,1105.0,3858845.0,,7794.0,9314.0,295023.0,0.0,0.0,11793.0,,2700.0,33500.0,89005.0,7.0,108.0,1112435.0,,0.0,0.0,2544450.0,5.0,56.0,2483864.0,,1666.0,1271.0,10451.0,5980736.0,5443903.0,26265174200.0,,0.0,50.0,1154354069.0,100320.0,91486.0,28726961.0,,0.0,1.0,6586475.0,299.0,299.0,2232169.0,2232169.0,2180557.0,1.0,8413357.0,0.35785953177257523,0.6254180602006689,,0.016722408026755852,,,False
65,1081,2239,722.06902,72852,1372.645912260473,100000,66000.0,44300.0,73110.00000000003,98424.99999999964,219106.00000000012,24819000,3.15,0.7799999999999999,1000,495.0,1011.8999999999992,2367.1499999999996,46981.5,105474.0,251444.76999999976,26458868,3.3000000000000003,1.0,0.8382018037815462,0.9990020602355814,518.346,559.0999999999999,0.002,0.0,13.217,13.0,348.218,425.04999999999995,43.067,42.0,5546,5.546,1374.0,13144.5,52289.75000000014,149212.0,1234543.0,5110663.0,59.97115037865128,14.3526866209881,0.7466351377894265,0.9872512969803143,2225.447169130905,731.0,7648.75,0.5423725700231637,0.03876667868734223,0.0,0.0,9.447981260830023e-06,74.1877028489001,17.0,342.0,0.01808057976680097,1577.0912369275154,571.0,5288.0,0.38435917023697824,218.29534799855753,64.0,733.75,0.05320162642383275,65.932,65.98,681.161,,5.408,73.199,338.607,54,0.018518518518518517,1,0.0,0.37037037037037035,0.5555555555555556,18890457088,1395,5993669,4133308,4113345,0,0,0,23816,35400,0,1395,0,0,50,1,0,54,49.039622641509446,50.9,3260333.0566037735,3459936.0,10634621.629629629,11046448,401178.962962963,976616,250.0,4728,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,49.0,,0.0,0.0,2.0,0.0,0.0,667766.0,,0.0,0.0,212122.0,0.0,0.0,29760.0,,0.0,0.0,17818.0,1127.0,1015.0,4388428.0,,7911.0,25309.0,340808.0,0.0,0.0,2264.0,,2600.0,36000.0,87884.0,7.0,8.0,572992.0,,0.0,0.0,2898996.0,5.0,641.0,2520498.0,,1666.0,1395.0,10067.0,5980795.0,5522314.0,26798295451.0,,0.0,50.0,1109305484.0,100321.0,92815.0,29325825.0,,0.0,1.0,6457242.0,328.0,327.0,2231539.0,2231539.0,2231539.0,1.0,8251273.0,0.4176829268292683,0.5640243902439024,,0.01524390243902439,0.003048780487804878,,False
66,1240,2961,732.79891,73898,1353.2165958483315,100000,67000.0,45000.0,74310.00000000003,100100.0,222608.00000000017,25200100,3.2,0.8,1000,510.0,1252.3499999999997,2684.4599999999996,48982.0,102826.74999999993,211032.10999999996,767065,3.4000000000000004,0.5,0.796512721422171,0.7846412751873012,366.685,718.0999999999999,0.002,0.0,5.134,15.0,228.379,416.2999999999997,21.359,43.049999999999955,7147,7.147,1408.0,8750.599999999999,31172.19999999999,124979.0,1018343.0,3514678.0,47.110675808031345,11.151532111375403,0.5119738218177573,0.9858189521753209,1941.4337484259129,824.0,4643.199999999999,0.5778558380884026,0.04715265146215195,0.0,0.0,1.4034697269914048e-05,55.354554358472086,15.0,172.0,0.016475943321145773,1197.6043095004898,516.0,3649.2999999999947,0.35645957145114354,158.3840772352036,52.0,542.0,0.04714204837780972,66.95,67.366,675.037,,5.691,74.249,378.657,55,0.05454545454545454,1,0.0,0.5454545454545454,0.5272727272727272,18890457088,11093,5977043,4071051,4049865,0,0,0,68866,20841,0,11093,0,0,50,1,0,55,45.84444444444444,49.2,3416716.0,3710784.0,10661703.709090909,11033672,514636.65454545454,1051828,409.45454545454544,4248,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,2.0,0.0,0.0,672487.0,,0.0,0.0,243390.0,0.0,0.0,19576.0,,0.0,0.0,20400.0,1096.0,951.0,4627525.0,,7585.0,70037.0,450345.0,0.0,0.0,4816.0,,12.0,20841.0,38958.0,7.0,7.0,359922.0,,0.0,0.0,3279773.0,5.0,56.0,2560333.0,,1558.0,11093.0,11824.0,5980736.0,5600843.0,27253929435.0,,0.0,50.0,1104771114.0,100320.0,94146.0,29773792.0,,0.0,1.0,6505784.0,366.0,365.0,2231227.0,2231227.0,2150076.0,1.0,8324512.0,0.4562841530054645,0.5273224043715847,,0.01639344262295082,,,False
